primary_label,secondary_labels,type,latitude,longitude,scientific_name,common_name,author,license,rating,time,url,filename
ribgul,[],['song'],40.414,-103.3855,Larus delawarensis,Ring-billed Gull,Sue Riffe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,16:00,https://www.xeno-canto.org/332148,ribgul/XC332148.ogg
ribgul,[],['call'],32.7003,-117.1737,Larus delawarensis,Ring-billed Gull,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,15:08,https://www.xeno-canto.org/362783,ribgul/XC362783.ogg
ribgul,[],['long call'],39.198,-75.014,Larus delawarensis,Ring-billed Gull,Dan Lane,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,04:30,https://www.xeno-canto.org/368796,ribgul/XC368796.ogg
ribgul,[],"['call', 'female', 'male']",48.01,-106.4336,Larus delawarensis,Ring-billed Gull,Matt Wistrand,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,18:16,https://www.xeno-canto.org/374603,ribgul/XC374603.ogg
ribgul,[],"['alarm call', 'call', 'flight call']",46.1302,-1.127,Larus delawarensis,Ring-billed Gull,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,17:00,https://www.xeno-canto.org/396189,ribgul/XC396189.ogg
ribgul,[],"['alarm call', 'call', 'flight call']",46.1302,-1.127,Larus delawarensis,Ring-billed Gull,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,17:00,https://www.xeno-canto.org/396190,ribgul/XC396190.ogg
ribgul,[],"['alarm call', 'call', 'flight call']",46.1302,-1.127,Larus delawarensis,Ring-billed Gull,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,17:00,https://www.xeno-canto.org/396193,ribgul/XC396193.ogg
ribgul,[],"['alarm call', 'call', 'flight call']",46.1302,-1.127,Larus delawarensis,Ring-billed Gull,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,17:00,https://www.xeno-canto.org/396194,ribgul/XC396194.ogg
ribgul,[],"['long call', 'song']",45.5572,-0.9624,Larus delawarensis,Ring-billed Gull,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,13:00,https://www.xeno-canto.org/417720,ribgul/XC417720.ogg
ribgul,[],['call'],33.1621,-115.6474,Larus delawarensis,Ring-billed Gull,Janine McCabe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,03:00,https://www.xeno-canto.org/444327,ribgul/XC444327.ogg
ribgul,[],['call'],38.891,-77.043,Larus delawarensis,Ring-billed Gull,Thomas ARMAND,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,13:30,https://www.xeno-canto.org/445793,ribgul/XC445793.ogg
ribgul,[],['call'],51.8993,-8.4558,Larus delawarensis,Ring-billed Gull,Sean Ronayne,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,15:00,https://www.xeno-canto.org/448810,ribgul/XC448810.ogg
ribgul,[],['call'],29.3334,-94.742,Larus delawarensis,Ring-billed Gull,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,15:20,https://www.xeno-canto.org/452825,ribgul/XC452825.ogg
ribgul,[],['call'],26.1375,-97.1743,Larus delawarensis,Ring-billed Gull,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,12:32,https://www.xeno-canto.org/452965,ribgul/XC452965.ogg
ribgul,[],['call'],19.3893,-100.4005,Larus delawarensis,Ring-billed Gull,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,18:30,https://www.xeno-canto.org/457112,ribgul/XC457112.ogg
ribgul,[],['call'],19.3893,-100.4005,Larus delawarensis,Ring-billed Gull,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,18:30,https://www.xeno-canto.org/457113,ribgul/XC457113.ogg
ribgul,[],"['call', 'flight call']",33.1612,-115.6414,Larus delawarensis,Ring-billed Gull,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:16,https://www.xeno-canto.org/459328,ribgul/XC459328.ogg
ribgul,[],['flight call'],33.1612,-115.6414,Larus delawarensis,Ring-billed Gull,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,10:14,https://www.xeno-canto.org/459331,ribgul/XC459331.ogg
ribgul,[],"['call', 'flight call']",28.6179,-80.8045,Larus delawarensis,Ring-billed Gull,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,08:22,https://www.xeno-canto.org/461003,ribgul/XC461003.ogg
ribgul,[],"['call', 'flight call']",37.2825,-97.3873,Larus delawarensis,Ring-billed Gull,Ves,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,16:30,https://www.xeno-canto.org/461533,ribgul/XC461533.ogg
ribgul,[],['call'],42.0361,-82.5099,Larus delawarensis,Ring-billed Gull,David Darrell-Lambert,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,13:00,https://www.xeno-canto.org/477057,ribgul/XC477057.ogg
ribgul,[],['call'],40.6422,-74.0732,Larus delawarensis,Ring-billed Gull,nick talbot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:00,https://www.xeno-canto.org/504338,ribgul/XC504338.ogg
ribgul,[],['call'],40.6422,-74.0732,Larus delawarensis,Ring-billed Gull,nick talbot,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:00,https://www.xeno-canto.org/504340,ribgul/XC504340.ogg
ribgul,[],"['Long Call', 'call']",40.476,-74.2676,Larus delawarensis,Ring-billed Gull,William Whitehead,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:00,https://www.xeno-canto.org/507780,ribgul/XC507780.ogg
ribgul,[],"['adult', 'call', 'flight call', 'sex uncertain']",42.1104,-71.1785,Larus delawarensis,Ring-billed Gull,Will Sweet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,16:00,https://www.xeno-canto.org/510510,ribgul/XC510510.ogg
ribgul,[],"['adult', 'call', 'sex uncertain']",38.868,-90.1492,Larus delawarensis,Ring-billed Gull,Phoenix Birder,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,09:40,https://www.xeno-canto.org/513208,ribgul/XC513208.ogg
ribgul,[],"['adult', 'call', 'sex uncertain']",27.9368,-81.2252,Larus delawarensis,Ring-billed Gull,Bruce Lagerquist,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,16:30,https://www.xeno-canto.org/527917,ribgul/XC527917.ogg
ribgul,[],"['life stage uncertain', 'male', 'sex uncertain', 'song']",25.6007,-109.0504,Larus delawarensis,Ring-billed Gull,Manuel Grosselet,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,09:00,https://www.xeno-canto.org/531833,ribgul/XC531833.ogg
ribgul,[],"['Single note', 'call']",40.6052,-74.2495,Larus delawarensis,Ring-billed Gull,William Whitehead,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,07:30,https://www.xeno-canto.org/533687,ribgul/XC533687.ogg
ribgul,[],['Courtship display song'],42.5372,-76.5494,Larus delawarensis,Ring-billed Gull,Meena Haribal,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,08:30,https://www.xeno-canto.org/543313,ribgul/XC543313.ogg
ribgul,"['grbher3', 'norcar']",['call'],35.849,-84.151,Larus delawarensis,Ring-billed Gull,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,9:30am,https://www.xeno-canto.org/54371,ribgul/XC54371.ogg
ribgul,[],"['call', 'life stage uncertain', 'sex uncertain']",40.7885,-73.9624,Larus delawarensis,Ring-billed Gull,David,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,09:52,https://www.xeno-canto.org/592236,ribgul/XC592236.ogg
ribgul,"['gamqua', 'normoc']","['call', 'life stage uncertain', 'sex uncertain']",32.084,-109.051,Larus delawarensis,Ring-billed Gull,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,07:09,https://www.xeno-canto.org/603250,ribgul/XC603250.ogg
ribgul,[],['call'],50.0116,-119.4914,Larus delawarensis,Ring-billed Gull,Peter Ward and Ken Hall,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,07:00,https://www.xeno-canto.org/613536,ribgul/XC613536.ogg
ribgul,[],"['call', 'life stage uncertain', 'sex uncertain']",45.2823,-75.6858,Larus delawarensis,Ring-billed Gull,Matt Osborne,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,7:29,https://www.xeno-canto.org/630765,ribgul/XC630765.ogg
ribgul,[],"['adult', 'call']",43.6701,-79.4243,Larus delawarensis,Ring-billed Gull,Thomas Ryder Payne,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:00,https://www.xeno-canto.org/636397,ribgul/XC636397.ogg
ribgul,[],"['adult', 'call']",43.6701,-79.4243,Larus delawarensis,Ring-billed Gull,Thomas Ryder Payne,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:00,https://www.xeno-canto.org/636571,ribgul/XC636571.ogg
ribgul,[],"['call', 'life stage uncertain']",42.08,-79.2293,Larus delawarensis,Ring-billed Gull,Jim Berry,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,06:00,https://www.xeno-canto.org/657948,ribgul/XC657948.ogg
ribgul,[],['call'],35.853,-84.098,Larus delawarensis,Ring-billed Gull,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,2:45pm,https://www.xeno-canto.org/70951,ribgul/XC70951.ogg
ribgul,[],['call'],35.791,-84.246,Larus delawarensis,Ring-billed Gull,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,11:30am,https://www.xeno-canto.org/71563,ribgul/XC71563.ogg
ribgul,[],['call'],35.791,-84.246,Larus delawarensis,Ring-billed Gull,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,11:30am,https://www.xeno-canto.org/71564,ribgul/XC71564.ogg
ribgul,[],['call'],35.791,-84.246,Larus delawarensis,Ring-billed Gull,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,11:30am,https://www.xeno-canto.org/71565,ribgul/XC71565.ogg
ribgul,[],['call'],35.791,-84.246,Larus delawarensis,Ring-billed Gull,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,11:30am,https://www.xeno-canto.org/71566,ribgul/XC71566.ogg
ribgul,[],['call'],35.791,-84.246,Larus delawarensis,Ring-billed Gull,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,11:30am,https://www.xeno-canto.org/71567,ribgul/XC71567.ogg
ribgul,[],['call'],44.942,-93.259,Larus delawarensis,Ring-billed Gull,Jonathon Jongsma,Creative Commons Attribution-ShareAlike 3.0,4.0,13:47,https://www.xeno-canto.org/75111,ribgul/XC75111.ogg
rinduc,[],"['call', 'male']",41.313,-105.5787,Aythya collaris,Ring-necked Duck,GABRIEL LEITE,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,09:00,https://www.xeno-canto.org/139900,rinduc/XC139900.ogg
rinduc,[],"['alarm call', 'female']",47.7312,-70.4221,Aythya collaris,Ring-necked Duck,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,07:22,https://www.xeno-canto.org/143031,rinduc/XC143031.ogg
rinduc,[],['call'],56.7264,-111.3803,Aythya collaris,Ring-necked Duck,Dugan Maynard,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,1.0,23:00,https://www.xeno-canto.org/152763,rinduc/XC152763.ogg
rinduc,[],['call'],48.4633,-123.3728,Aythya collaris,Ring-necked Duck,Ian Cruickshank,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,07:30,https://www.xeno-canto.org/157581,rinduc/XC157581.ogg
rinduc,[],"['call', 'female']",40.1175,-75.3641,Aythya collaris,Ring-necked Duck,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,07:30,https://www.xeno-canto.org/170064,rinduc/XC170064.ogg
rinduc,[],['call'],40.186,-75.0004,Aythya collaris,Ring-necked Duck,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,13:30,https://www.xeno-canto.org/170970,rinduc/XC170970.ogg
rinduc,[],['call'],40.186,-75.0004,Aythya collaris,Ring-necked Duck,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,13:30,https://www.xeno-canto.org/170972,rinduc/XC170972.ogg
rinduc,[],['call'],40.186,-75.0004,Aythya collaris,Ring-necked Duck,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,13:30,https://www.xeno-canto.org/170973,rinduc/XC170973.ogg
rinduc,[],['call'],40.186,-75.0004,Aythya collaris,Ring-necked Duck,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,13:30,https://www.xeno-canto.org/170974,rinduc/XC170974.ogg
rinduc,[],['call'],39.8641,-75.19,Aythya collaris,Ring-necked Duck,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:00,https://www.xeno-canto.org/184658,rinduc/XC184658.ogg
rinduc,[],['call'],39.8641,-75.19,Aythya collaris,Ring-necked Duck,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:00,https://www.xeno-canto.org/184659,rinduc/XC184659.ogg
rinduc,[],['call'],39.8641,-75.19,Aythya collaris,Ring-necked Duck,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:00,https://www.xeno-canto.org/184660,rinduc/XC184660.ogg
rinduc,[],['call'],64.4221,-138.2863,Aythya collaris,Ring-necked Duck,Andrew Spencer,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,10:00,https://www.xeno-canto.org/203611,rinduc/XC203611.ogg
rinduc,[],['call'],42.0366,-79.4256,Aythya collaris,Ring-necked Duck,Jim Berry,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,08:40,https://www.xeno-canto.org/313323,rinduc/XC313323.ogg
rinduc,[],"['call', 'female']",55.3968,-123.2112,Aythya collaris,Ring-necked Duck,James Bradley,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,19:30,https://www.xeno-canto.org/333894,rinduc/XC333894.ogg
rinduc,[],['call'],46.154,-72.7455,Aythya collaris,Ring-necked Duck,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:38,https://www.xeno-canto.org/384685,rinduc/XC384685.ogg
rinduc,[],"['call', 'female', 'male']",46.154,-72.7455,Aythya collaris,Ring-necked Duck,Martin St-Michel,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,07:41,https://www.xeno-canto.org/384686,rinduc/XC384686.ogg
rinduc,[],['alarm call'],32.1232,-110.9976,Aythya collaris,Ring-necked Duck,Janine McCabe,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,13:00,https://www.xeno-canto.org/398306,rinduc/XC398306.ogg
rinduc,[],['call'],40.5032,-105.0629,Aythya collaris,Ring-necked Duck,Nick Komar,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,17:30,https://www.xeno-canto.org/403007,rinduc/XC403007.ogg
rinduc,[],"['call', 'female', 'flight call']",28.2267,-80.7645,Aythya collaris,Ring-necked Duck,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,08:15,https://www.xeno-canto.org/403685,rinduc/XC403685.ogg
rinduc,[],['flight call'],29.6689,-96.2668,Aythya collaris,Ring-necked Duck,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,09:35,https://www.xeno-canto.org/452614,rinduc/XC452614.ogg
rinduc,[],['call'],48.8353,2.4589,Aythya collaris,Ring-necked Duck,Stanislas Wroza,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,0.0,13:00,https://www.xeno-canto.org/474014,rinduc/XC474014.ogg
rinduc,[],"['adult', 'call', 'female']",31.34,-109.273,Aythya collaris,Ring-necked Duck,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:12,https://www.xeno-canto.org/583809,rinduc/XC583809.ogg
rinduc,[],"['adult', 'call', 'female']",31.34,-109.273,Aythya collaris,Ring-necked Duck,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,12:12,https://www.xeno-canto.org/621692,rinduc/XC621692.ogg
rinduc,[],"['adult', 'call', 'sex uncertain']",31.34,-109.273,Aythya collaris,Ring-necked Duck,Richard E. Webster,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,10:01,https://www.xeno-canto.org/621693,rinduc/XC621693.ogg
rinduc,[],"['adult', 'call', 'sex uncertain']",48.748,-119.666,Aythya collaris,Ring-necked Duck,Bruce Lagerquist,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,10:41,https://www.xeno-canto.org/640711,rinduc/XC640711.ogg
rinduc,[],"['adult', 'call', 'sex uncertain']",48.748,-119.666,Aythya collaris,Ring-necked Duck,Bruce Lagerquist,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,11:14,https://www.xeno-canto.org/640712,rinduc/XC640712.ogg
rinduc,[],['call'],30.462,-91.186,Aythya collaris,Ring-necked Duck,Daniel Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.0,13:00,https://www.xeno-canto.org/66135,rinduc/XC66135.ogg
rinduc,[],['call'],30.462,-91.186,Aythya collaris,Ring-necked Duck,Daniel Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,13:00,https://www.xeno-canto.org/66136,rinduc/XC66136.ogg
rinduc,[],['call'],30.462,-91.186,Aythya collaris,Ring-necked Duck,Daniel Lane,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,2.0,13:00,https://www.xeno-canto.org/66137,rinduc/XC66137.ogg
rinphe,[],['call'],53.4856,6.186,Phasianus colchicus,Ring-necked Pheasant,Sander Bot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,09:30,https://www.xeno-canto.org/112465,rinphe/XC112465.ogg
rinphe,[],['call'],43.0802,-96.1643,Phasianus colchicus,Ring-necked Pheasant,Jonathon Jongsma,Creative Commons Attribution-ShareAlike 3.0,4.0,11:26,https://www.xeno-canto.org/115583,rinphe/XC115583.ogg
rinphe,[],['advertising call'],43.1792,67.8365,Phasianus colchicus,Ring-necked Pheasant,Patrick Franke,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.5,20:14,https://www.xeno-canto.org/120359,rinphe/XC120359.ogg
rinphe,[],"['flight call', 'male']",51.311,23.0793,Phasianus colchicus,Ring-necked Pheasant,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,12:00,https://www.xeno-canto.org/121325,rinphe/XC121325.ogg
rinphe,[],"['alarm call', 'male']",52.359,20.929,Phasianus colchicus,Ring-necked Pheasant,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,16:30,https://www.xeno-canto.org/121326,rinphe/XC121326.ogg
rinphe,[],"['Wing sound', 'call', 'male']",54.159,9.122,Phasianus colchicus,Ring-necked Pheasant,Volker Arnold,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,05:50,https://www.xeno-canto.org/131893,rinphe/XC131893.ogg
rinphe,[],"['call', 'song']",55.9964,-3.4671,Phasianus colchicus,Ring-necked Pheasant,Mike Nelson,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.5,17:30,https://www.xeno-canto.org/133927,rinphe/XC133927.ogg
rinphe,[],['alarm call'],43.5848,-1.3987,Phasianus colchicus,Ring-necked Pheasant,Bernard BOUSQUET,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,10:00,https://www.xeno-canto.org/138601,rinphe/XC138601.ogg
rinphe,[],['song'],47.853,135.5287,Phasianus colchicus,Ring-necked Pheasant,Sander Bot,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,3.0,13:30,https://www.xeno-canto.org/146048,rinphe/XC146048.ogg
rinphe,[],"['call', 'flight call', 'juvenile']",52.6843,21.0977,Phasianus colchicus,Ring-necked Pheasant,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,10:30,https://www.xeno-canto.org/150571,rinphe/XC150571.ogg
rinphe,[],"['call', 'juvenile']",52.6843,21.0977,Phasianus colchicus,Ring-necked Pheasant,Jarek Matusiak,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,10:30,https://www.xeno-canto.org/150572,rinphe/XC150572.ogg
rinphe,[],['call'],58.5731,14.2489,Phasianus colchicus,Ring-necked Pheasant,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,21:56,https://www.xeno-canto.org/153126,rinphe/XC153126.ogg
rinphe,[],['call'],58.5731,14.2489,Phasianus colchicus,Ring-necked Pheasant,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,21:59,https://www.xeno-canto.org/153127,rinphe/XC153127.ogg
rinphe,[],['song'],58.5731,14.2489,Phasianus colchicus,Ring-necked Pheasant,Patrik Åberg,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,21:47,https://www.xeno-canto.org/153129,rinphe/XC153129.ogg
rinphe,[],"['call', 'male']",44.2486,-83.4583,Phasianus colchicus,Ring-necked Pheasant,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,12:06,https://www.xeno-canto.org/163167,rinphe/XC163167.ogg
rinphe,[],"['song', 'wing noise']",47.3222,-114.2117,Phasianus colchicus,Ring-necked Pheasant,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,5.0,17:35,https://www.xeno-canto.org/163168,rinphe/XC163168.ogg
rinphe,[],"['Call', 'male']",41.93338,-83.54994,Phasianus colchicus,Ring-necked Pheasant,Allen T. Chartier,Creative Commons Attribution-NonCommercial-ShareAlike 3.0,4.0,?,https://www.xeno-canto.org/16976,rinphe/XC16976.ogg
rinphe,[],"['song', 'wing noise']",47.3222,-114.2117,Phasianus colchicus,Ring-necked Pheasant,Paul Marvin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,06:06,https://www.xeno-canto.org/173885,rinphe/XC173885.ogg
rinphe,[],"['call', 'male']",60.7225,11.1095,Phasianus colchicus,Ring-necked Pheasant,Elias A. Ryberg,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,5.0,14:30,https://www.xeno-canto.org/174770,rinphe/XC174770.ogg
rinphe,['cangoo'],"['call', 'song']",44.707,-93.329,Phasianus colchicus,Ring-necked Pheasant,Jonathon Jongsma,Creative Commons Attribution-ShareAlike 4.0,4.5,07:00,https://www.xeno-canto.org/179662,rinphe/XC179662.ogg
rinphe,[],"['call', 'male']",40.435,-75.5254,Phasianus colchicus,Ring-necked Pheasant,Paul Driver,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,07:00,https://www.xeno-canto.org/181782,rinphe/XC181782.ogg
rinphe,[],"['male', 'song']",44.4449,66.2821,Phasianus colchicus,Ring-necked Pheasant,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,05:00,https://www.xeno-canto.org/183219,rinphe/XC183219.ogg
rinphe,[],"['male', 'song']",44.4449,66.2821,Phasianus colchicus,Ring-necked Pheasant,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,06:30,https://www.xeno-canto.org/183220,rinphe/XC183220.ogg
rinphe,[],"['male', 'song']",40.9663,68.7289,Phasianus colchicus,Ring-necked Pheasant,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:00,https://www.xeno-canto.org/183796,rinphe/XC183796.ogg
rinphe,[],"['male', 'song']",40.9663,68.7289,Phasianus colchicus,Ring-necked Pheasant,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:00,https://www.xeno-canto.org/183797,rinphe/XC183797.ogg
rinphe,['commyn'],"['male', 'song']",40.9663,68.7289,Phasianus colchicus,Ring-necked Pheasant,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.5,11:00,https://www.xeno-canto.org/183798,rinphe/XC183798.ogg
rinphe,[],"['male', 'song']",40.9663,68.7289,Phasianus colchicus,Ring-necked Pheasant,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,11:30,https://www.xeno-canto.org/183799,rinphe/XC183799.ogg
rinphe,[],"['male', 'song']",40.9663,68.7289,Phasianus colchicus,Ring-necked Pheasant,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,12:00,https://www.xeno-canto.org/183800,rinphe/XC183800.ogg
rinphe,[],"['male', 'song']",42.3999,70.6161,Phasianus colchicus,Ring-necked Pheasant,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,04:00,https://www.xeno-canto.org/184001,rinphe/XC184001.ogg
rinphe,[],"['male', 'song']",42.3999,70.6161,Phasianus colchicus,Ring-necked Pheasant,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.5,04:00,https://www.xeno-canto.org/184002,rinphe/XC184002.ogg
rinphe,[],"['male', 'song']",42.3999,70.6161,Phasianus colchicus,Ring-necked Pheasant,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,03:30,https://www.xeno-canto.org/184004,rinphe/XC184004.ogg
rinphe,[],"['call', 'male']",42.586,69.2775,Phasianus colchicus,Ring-necked Pheasant,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,1.5,06:30,https://www.xeno-canto.org/184264,rinphe/XC184264.ogg
rinphe,[],"['male', 'song']",39.4715,64.5245,Phasianus colchicus,Ring-necked Pheasant,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.0,07:30,https://www.xeno-canto.org/184883,rinphe/XC184883.ogg
rinphe,[],"['male', 'song']",39.4715,64.5245,Phasianus colchicus,Ring-necked Pheasant,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,2.0,07:00,https://www.xeno-canto.org/184884,rinphe/XC184884.ogg
rinphe,[],"['male', 'song']",39.5716,64.6223,Phasianus colchicus,Ring-necked Pheasant,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,3.5,04:00,https://www.xeno-canto.org/185054,rinphe/XC185054.ogg
rinphe,[],"['male', 'song']",39.5715,64.6238,Phasianus colchicus,Ring-necked Pheasant,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,05:00,https://www.xeno-canto.org/185055,rinphe/XC185055.ogg
rinphe,[],"['male', 'song']",39.5725,64.6225,Phasianus colchicus,Ring-necked Pheasant,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,05:00,https://www.xeno-canto.org/185056,rinphe/XC185056.ogg
rinphe,[],"['male', 'song']",39.5751,64.6253,Phasianus colchicus,Ring-necked Pheasant,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,05:00,https://www.xeno-canto.org/185057,rinphe/XC185057.ogg
rinphe,[],"['male', 'song']",39.5711,64.6225,Phasianus colchicus,Ring-necked Pheasant,Albert Lastukhin,Creative Commons Attribution-NonCommercial-ShareAlike 4.0,4.0,05:00,https://www.xeno-canto.org/185058,rinphe/XC185058.ogg
